points0.pts
zone0.inf
 66 136
 31
HK_QA0
HK_QA1
HK_QA2
HK_QA3
HK_QA4
HK_QA5
HK_QA6
HK_QA7
HK_QA8
HK_QA9
HK_QA10
HK_QA11
HK_QA12
HK_QA13
HK_QA14
HK_QA15
HK_QA16
HK_QA17
HK_QA18
HK_QA19
HK_QA20
HK_QA21
HK_QA22
HK_QA23
HK_QA24
HK_QA25
HK_QA26
HK_QA27
HK_QA28
HK_QA29
HK_QA30
 5835 1 17 0.00000000E+00 26 0.825111747 27 1.74842179E-02 23 0.110034853 28 -1.12760151E-02 29 -1.05292689E-04 21 2.61785295E-02 24 2.55842991E-02 19 6.22513797E-03 18 -1.52253173E-02 31 4.44060704E-03 25 1.82344462E-04 22 -2.18311488E-03 17 1.10536609E-02 30 7.23820878E-04 16 -2.92711717E-04 20 1.76257454E-03 15 3.00688465E-04
 5836 1 17 0.00000000E+00 26 0.823420286 27 5.01466133E-02 23 9.96492654E-02 28 -1.08322436E-02 29 -8.65102559E-03 24 3.72764245E-02 21 1.43650183E-02 19 2.82964529E-03 18 -1.00943800E-02 31 2.24716816E-04 25 -2.72563077E-04 22 -2.46088696E-03 30 -2.69652606E-04 17 5.50203864E-03 20 -3.63536528E-05 16 -4.18260868E-04 15 -3.78663739E-04
 5837 1 17 0.00000000E+00 26 0.781559050 27 0.101215288 23 9.55723450E-02 28 -1.05932746E-02 29 -1.12224706E-02 24 5.25342450E-02 21 6.04067743E-03 19 4.89824335E-04 25 -4.14795039E-04 18 -6.66173361E-03 31 -2.91665387E-03 22 -3.10888188E-03 30 -1.83692621E-03 17 1.86846906E-03 20 -1.33075716E-03 16 -4.75432724E-04 15 -7.18975964E-04
 5844 1 17 0.00000000E+00 27 0.540172100 26 0.242855459 28 -2.11600643E-02 24 0.188688934 29 -2.00655870E-02 23 7.25228190E-02 25 3.47872488E-02 22 -1.42988823E-02 30 6.83284691E-03 31 -8.12474824E-03 21 -8.09063856E-03 20 -7.39208888E-03 19 -2.84193596E-03 18 -5.25397772E-04 17 -2.71225721E-03 16 -1.99767834E-04 15 -4.48047736E-04
 5847 1 16 0.00000000E+00 27 0.557838678 24 0.243303671 26 0.104236104 28 3.37143522E-03 25 9.37817693E-02 29 -3.23116705E-02 22 -2.21284069E-02 23 4.73464094E-02 30 3.59521881E-02 20 -1.15594910E-02 31 -8.00787657E-03 21 -6.76036952E-03 18 -1.15995365E-03 19 -2.01545050E-03 17 -1.85937888E-03 16 -2.76852279E-05
 5857 1 14 0.00000000E+00 25 0.495028406 24 0.152671114 27 0.203045636 22 -3.44210602E-02 28 5.78296334E-02 30 0.167979509 20 -6.51485287E-03 29 -2.65388973E-02 26 -8.69406760E-03 31 -5.87867852E-03 23 -9.77742136E-04 21 -9.90993227E-04 18 1.92698953E-03 19 5.53499535E-03
 5900 1 17 0.00000000E+00 26 0.847531736 27 -1.13714626E-02 23 8.25244784E-02 28 -8.72938987E-03 29 2.34551094E-02 21 3.41754854E-02 24 5.17656561E-03 19 9.53766424E-03 18 -1.75864175E-02 31 1.10194609E-02 25 1.07424217E-03 17 1.68520585E-02 30 7.70809071E-04 22 -1.37390173E-03 16 2.76404317E-04 20 4.61553782E-03 15 2.05164030E-03
 5901 1 17 0.00000000E+00 26 0.895388365 27 5.16515342E-04 23 6.33847564E-02 28 -7.39389239E-03 29 6.97706267E-03 21 1.94941945E-02 24 1.05244182E-02 19 5.09626372E-03 31 5.11290692E-03 18 -1.07656531E-02 25 3.93550203E-04 30 5.25778683E-04 22 -1.21653930E-03 17 9.08655114E-03 16 2.59348940E-06 20 2.08714255E-03 15 7.85978162E-04
 5909 1 17 0.00000000E+00 27 0.559666872 26 0.295774400 28 -1.84440818E-02 29 -8.40894040E-03 24 0.131623551 23 5.89985736E-02 25 1.89953372E-02 30 -1.11122103E-03 22 -1.00718131E-02 31 -8.24498106E-03 21 -7.23435311E-03 20 -5.32494439E-03 19 -2.52591399E-03 18 -4.30759421E-04 17 -2.60421261E-03 16 -1.88779974E-04 15 -4.68716433E-04
 5968 1 17 0.00000000E+00 26 1.00000000 27 0.00000000E+00 28 0.00000000E+00 29 0.00000000E+00 23 0.00000000E+00 24 0.00000000E+00 21 0.00000000E+00 31 0.00000000E+00 19 0.00000000E+00 18 0.00000000E+00 25 0.00000000E+00 30 0.00000000E+00 22 0.00000000E+00 17 0.00000000E+00 20 0.00000000E+00 16 0.00000000E+00 15 0.00000000E+00
 5974 1 17 0.00000000E+00 27 0.540340543 26 0.358913690 28 -4.74787364E-03 29 1.04235196E-02 24 8.41665640E-02 23 4.23506461E-02 25 6.80682436E-03 30 -8.34495481E-03 31 -8.56305379E-03 21 -6.37484994E-03 22 -6.41202088E-03 19 -2.16465024E-03 20 -3.42797907E-03 18 -1.33412657E-04 17 -2.36959872E-03 16 -1.24557671E-04 15 -3.38868005E-04
 5975 1 17 0.00000000E+00 27 0.621571779 26 0.274260670 28 -1.20427115E-02 29 1.52165513E-03 24 9.57091451E-02 23 4.06036675E-02 25 1.34183588E-02 30 -4.25260235E-03 31 -7.95255788E-03 22 -7.71799497E-03 21 -6.12239959E-03 20 -4.08753846E-03 19 -2.04413361E-03 18 -1.80750125E-04 17 -2.22443882E-03 16 -1.08185559E-04 15 -3.51976458E-04
 6040 1 17 0.00000000E+00 27 0.580051422 26 0.333292544 28 1.22105163E-02 29 2.75167450E-02 24 5.53451739E-02 23 2.57468857E-02 31 -8.59748386E-03 30 -1.21008139E-02 25 1.86324387E-03 21 -5.27636101E-03 22 -4.34798002E-03 19 -1.68456207E-03 20 -2.19949638E-03 18 1.45108002E-04 17 -1.85241911E-03 16 -1.74498873E-05 15 -9.50832327E-05
 6041 1 16 0.00000000E+00 27 0.678806245 26 0.244068921 28 4.64574958E-04 29 1.44343069E-02 24 6.21971674E-02 23 2.51284316E-02 25 6.67517586E-03 30 -8.13021418E-03 31 -7.57739181E-03 22 -5.15985629E-03 21 -4.81329951E-03 20 -2.69053364E-03 19 -1.53552683E-03 18 -1.16737274E-05 17 -1.70790334E-03 16 -1.48427775E-04
 6043 1 16 0.00000000E+00 27 0.806340098 28 -9.77943745E-03 26 0.102061197 29 -1.24353021E-02 24 7.95034021E-02 25 2.70477887E-02 30 9.96388402E-03 23 2.09835749E-02 31 -5.07834088E-03 22 -7.90978316E-03 21 -3.70570016E-03 20 -4.12928686E-03 19 -1.13306567E-03 18 -3.64842243E-04 17 -1.24925002E-03 16 -1.14964285E-04
 6052 1 14 0.00000000E+00 27 0.342348129 25 0.292142034 28 0.117015958 24 0.142792404 30 0.206917137 29 -4.06087339E-02 26 -1.74207874E-02 22 -2.99457088E-02 31 -8.55194218E-03 20 -8.25670175E-03 23 1.45867537E-03 21 -1.94053946E-03 18 7.92103994E-04 19 3.25796474E-03
 6055 1 14 0.00000000E+00 25 0.387680441 27 0.233087093 30 0.258406788 24 0.105947435 28 9.39984173E-02 29 -3.26238610E-02 22 -3.30065042E-02 26 -1.68573800E-02 20 1.52373407E-03 31 -7.05503952E-03 23 -1.52677589E-03 21 -6.58740872E-04 18 3.98169504E-03 19 7.10269483E-03
 6106 1 16 0.00000000E+00 27 0.601671576 26 0.301323235 28 4.11643907E-02 29 4.91633527E-02 24 3.07423603E-02 23 1.29638072E-02 31 -8.91407486E-03 30 -1.59514789E-02 25 -2.93679489E-03 21 -4.02182247E-03 22 -2.41405191E-03 19 -1.19238452E-03 20 -9.48710134E-04 18 3.31917108E-04 17 -1.20402686E-03 16 2.22718736E-04
 6107 1 16 0.00000000E+00 27 0.717945397 26 0.209139183 28 2.57924199E-02 29 3.05796806E-02 24 3.28772031E-02 30 -1.22066448E-02 31 -7.45567726E-03 23 1.28002623E-02 25 -1.72224929E-04 22 -2.69056833E-03 21 -3.43402359E-03 20 -1.26670941E-03 19 -1.03882316E-03 18 1.88442747E-04 17 -1.11798942E-03 16 6.00572457E-05
 6109 1 16 0.00000000E+00 27 0.899925888 28 -5.54138049E-03 26 5.54146096E-02 29 -6.44074194E-03 24 3.91705260E-02 30 5.83009236E-03 25 1.45437689E-02 31 -2.94040819E-03 23 9.70789324E-03 22 -4.11431957E-03 21 -1.95039262E-03 20 -2.14375858E-03 19 -5.83483954E-04 18 -1.72214772E-04 17 -6.62892940E-04 16 -4.31575500E-05
 6118 1 14 0.00000000E+00 27 0.342061549 28 0.139351159 25 0.267444581 30 0.234698310 24 0.119860910 29 -4.18924242E-02 26 -2.24897414E-02 22 -2.80443300E-02 31 -8.06317478E-03 20 -6.16233796E-03 23 2.98655534E-04 21 -1.70515000E-03 18 1.20942551E-03 19 3.43258725E-03
 6121 1 13 0.00000000E+00 25 0.353941083 27 0.233849749 30 0.292148143 28 0.106731869 24 9.18665454E-02 29 -3.36159244E-02 22 -3.12813558E-02 26 -1.92066971E-02 31 -7.14149233E-03 20 3.60152218E-03 23 -2.08884454E-03 21 3.13744252E-03 18 8.05795193E-03
 6122 1 12 0.00000000E+00 25 0.378344089 27 0.205166236 30 0.306547195 28 9.52941477E-02 24 8.00940543E-02 29 -3.06129865E-02 22 -3.15886214E-02 26 -1.73344873E-02 31 -5.70158474E-03 20 9.30836145E-03 23 -1.21472578E-03 21 1.16983168E-02
 6172 1 16 0.00000000E+00 27 0.592649102 26 0.267875522 28 8.74409229E-02 29 7.58161470E-02 24 1.18997097E-02 31 -9.84936021E-03 30 -1.93258412E-02 23 3.86904576E-03 25 -6.61025057E-03 21 -2.77324999E-03 22 -8.72295292E-04 19 -7.30077736E-04 20 1.62717537E-04 18 4.11738030E-04 17 -5.05181612E-04 16 5.41338173E-04
 6175 1 15 0.00000000E+00 27 1.00000000 28 0.00000000E+00 26 0.00000000E+00 29 0.00000000E+00 24 0.00000000E+00 30 0.00000000E+00 31 0.00000000E+00 25 0.00000000E+00 23 0.00000000E+00 22 0.00000000E+00 21 0.00000000E+00 20 0.00000000E+00 19 0.00000000E+00 18 0.00000000E+00 17 0.00000000E+00
 6186 1 14 0.00000000E+00 27 0.260755241 30 0.309699714 28 0.133679256 25 0.296684265 24 8.75150487E-02 29 -3.69183421E-02 26 -2.36585867E-02 22 -2.83487402E-02 31 -7.57561065E-03 20 1.15446036E-03 23 -1.76594825E-03 21 -8.00714130E-04 18 3.55612929E-03 19 6.02384889E-03
 6188 1 12 0.00000000E+00 30 0.343222439 25 0.343682945 27 0.202186599 28 0.104984827 24 6.95972443E-02 29 -3.10521889E-02 22 -2.95330286E-02 26 -1.89590957E-02 31 -5.93201257E-03 20 1.07873352E-02 23 -1.25361525E-03 21 1.22685554E-02
 6189 1 12 0.00000000E+00 25 0.363347650 30 0.355194151 27 0.177591458 28 9.18342695E-02 24 5.95863946E-02 29 -2.81968601E-02 22 -2.97800489E-02 31 -4.41855285E-03 26 -1.63436402E-02 20 1.66691579E-02 23 -9.59353347E-04 21 1.54753812E-02
 6231 1 17 0.00000000E+00 26 0.673682511 27 6.15858883E-02 29 0.194432735 28 2.59515923E-02 23 -8.24996314E-05 31 2.60689966E-02 24 -1.82692558E-02 21 1.80311408E-02 30 -1.44997453E-02 19 6.94325520E-03 25 -1.62588886E-03 18 -8.63084849E-03 22 7.27780105E-04 17 1.59715097E-02 16 2.39633233E-03 20 9.88917425E-03 15 7.42734969E-03
 6238 1 16 0.00000000E+00 27 0.546590626 28 0.152466789 26 0.236655235 29 0.108169593 31 -1.15412548E-02 24 -4.91801999E-04 30 -2.18962338E-02 23 -1.92415644E-03 25 -8.57283454E-03 21 -1.67318585E-03 22 1.31187917E-04 19 -3.35218152E-04 20 1.01906585E-03 18 3.86568310E-04 17 1.62046286E-04 16 8.53587466E-04
 6240 1 15 0.00000000E+00 27 0.757369936 28 0.154629454 29 3.91968116E-02 26 7.54614547E-02 30 -8.30367021E-03 31 -7.71502964E-03 24 -4.19481052E-03 25 -4.46523400E-03 23 -2.15362757E-03 22 2.71250057E-04 21 -7.17157149E-04 20 3.96679010E-04 19 -1.51496002E-04 18 2.48000026E-04 17 1.27410560E-04
 6246 1 14 0.00000000E+00 27 0.504788160 28 0.251273662 29 -4.77960482E-02 30 0.165550441 26 -3.37853618E-02 24 7.04008564E-02 25 0.115029678 31 -2.84857466E-03 22 -1.53656490E-02 23 1.35083596E-04 20 -5.81483450E-03 21 -1.71876710E-03 19 3.98820208E-04 18 -2.47447024E-04
 6247 1 14 0.00000000E+00 27 0.450183481 28 0.240124330 29 -4.75839674E-02 30 0.200734168 26 -3.40618603E-02 25 0.140824765 24 7.76827037E-02 31 -3.08608217E-03 22 -1.78472865E-02 23 -2.04887911E-04 20 -5.94792748E-03 21 -1.74437836E-03 19 9.17255122E-04 18 9.65564777E-06
 6251 1 14 0.00000000E+00 27 0.282265902 28 0.167254239 30 0.323120803 25 0.243470043 29 -3.91685329E-02 24 7.88147151E-02 26 -2.83072665E-02 31 -6.36526663E-03 22 -2.49365978E-02 20 -5.63847192E-04 23 -1.89761911E-03 21 -1.00075791E-03 18 2.66885548E-03 19 4.64532338E-03
 6252 1 12 0.00000000E+00 27 0.250102371 30 0.346605808 28 0.148215592 25 0.267440885 29 -3.63701507E-02 24 7.37796053E-02 31 -6.62272889E-03 26 -2.57496741E-02 22 -2.59002447E-02 20 3.02865682E-03 23 -1.59939646E-03 21 7.06929946E-03
 6255 1 12 0.00000000E+00 30 0.394254595 25 0.328843385 27 0.172061220 28 9.81064588E-02 24 5.17492443E-02 29 -2.81442571E-02 31 -4.72831214E-03 22 -2.75613870E-02 26 -1.71852577E-02 20 1.75646301E-02 23 -8.67541821E-04 21 1.59072354E-02
 6296 1 16 0.00000000E+00 26 0.615020931 29 0.239810154 27 4.00010161E-02 28 1.74295548E-02 31 4.28868607E-02 23 5.63739054E-03 21 2.54769027E-02 24 -2.10806578E-02 30 -1.43741267E-02 19 9.66263283E-03 25 2.68356613E-04 18 -9.21319891E-03 22 1.01996295E-03 17 2.25487780E-02 16 1.03674047E-02 20 1.45380497E-02
 6304 1 16 0.00000000E+00 27 0.469806343 28 0.230003268 29 0.147504106 26 0.208047733 31 -1.37135023E-02 30 -2.38451362E-02 24 -7.33053265E-03 23 -5.06469328E-03 25 -9.06565506E-03 21 -7.72433414E-04 22 6.65357278E-04 19 -2.07366920E-05 20 1.61444792E-03 18 2.96609040E-04 17 7.43811543E-04 16 1.13102002E-03
 6305 1 15 0.00000000E+00 27 0.546307683 28 0.264212817 29 0.102057129 26 0.136034757 31 -1.34239532E-02 30 -1.77403856E-02 24 -7.68380938E-03 25 -7.39479531E-03 23 -4.46202513E-03 22 6.13744080E-04 21 -7.60620285E-04 20 1.06671650E-03 19 -7.75822773E-05 18 3.91392474E-04 17 8.58899904E-04
 6321 1 12 0.00000000E+00 30 0.435509771 25 0.295858622 27 0.163389057 28 0.102590054 29 -2.75369063E-02 24 4.43698950E-02 31 -4.94370749E-03 22 -2.52068993E-02 26 -1.75901651E-02 20 1.81601532E-02 23 -7.48989929E-04 21 1.61491185E-02
 6361 1 16 0.00000000E+00 26 0.559997857 29 0.275055915 27 2.28933617E-02 28 6.64844643E-03 31 6.19377904E-02 23 1.05556566E-02 21 3.21279056E-02 24 -2.24553384E-02 30 -1.35051208E-02 19 1.22609567E-02 18 -1.12532675E-02 25 2.49354471E-03 17 2.91594267E-02 22 1.22637663E-03 16 1.38238603E-02 20 1.90325994E-02
 6370 1 15 0.00000000E+00 27 0.375641763 28 0.308333963 29 0.196324706 26 0.180523247 31 -1.58165582E-02 30 -2.54428368E-02 24 -1.02974819E-02 23 -6.28394028E-03 25 -8.71495344E-03 21 -1.09964909E-04 22 9.08139162E-04 19 2.31157392E-04 20 2.02380610E-03 18 3.87263426E-04 17 2.29170872E-03
 6371 1 15 0.00000000E+00 27 0.422753692 28 0.375378370 29 0.136297658 26 0.118992165 31 -1.62081830E-02 30 -1.88415479E-02 24 -9.50334873E-03 25 -6.76913094E-03 23 -5.42533118E-03 22 7.22744211E-04 21 -3.25056404E-04 20 1.27536990E-03 19 7.17265502E-05 18 3.41546314E-04 17 1.23932818E-03
 6427 1 16 0.00000000E+00 26 0.509159088 29 0.314968646 28 4.25554113E-03 27 2.30859239E-02 31 7.38059655E-02 23 8.72604642E-03 30 -1.51040582E-02 21 3.12661231E-02 24 -2.24505160E-02 19 1.20697357E-02 25 2.99629173E-03 18 -1.02651250E-02 17 2.98724882E-02 22 1.45064818E-03 16 1.54219521E-02 20 2.07412876E-02
 6435 1 15 0.00000000E+00 28 0.281576276 29 0.318558633 27 0.249329343 26 0.209532455 31 -1.28839165E-02 30 -2.95490585E-02 24 -1.20523386E-02 23 -7.21191708E-03 25 -8.49831849E-03 21 1.22362655E-03 22 1.09514198E-03 19 7.76353350E-04 20 3.32758413E-03 18 2.33205283E-04 17 4.54295287E-03
 6436 1 15 0.00000000E+00 28 0.372819841 27 0.277035058 29 0.259278089 26 0.152742550 31 -1.73152443E-02 30 -2.65463125E-02 24 -1.08324932E-02 23 -6.20601000E-03 25 -7.99962785E-03 21 4.17661533E-04 22 9.85275954E-04 19 3.96026269E-04 20 2.22401298E-03 18 2.92372075E-04 17 2.70881178E-03
 6437 1 15 0.00000000E+00 28 0.477228045 27 0.297001034 29 0.180593923 26 0.100195415 31 -1.80663615E-02 30 -2.03451104E-02 24 -9.26627778E-03 25 -6.17503189E-03 23 -5.16071962E-03 22 7.51271145E-04 21 5.39050779E-06 20 1.35194603E-03 19 1.69662671E-04 18 2.69687822E-04 17 1.44712755E-03
 6441 1 14 0.00000000E+00 28 0.598650455 27 0.340978265 29 -3.14635411E-02 30 8.54361057E-02 26 -2.49490440E-02 31 4.00529709E-03 24 9.93237644E-03 25 2.75411252E-02 23 -2.97398446E-03 22 -3.87345138E-03 20 -1.99300889E-03 21 -6.48204237E-04 19 -4.07340616E-04 18 -2.35041516E-04
 6502 1 15 0.00000000E+00 28 0.405294031 29 0.344007075 27 0.185235441 26 0.124105647 31 -1.75928064E-02 30 -2.62424890E-02 24 -9.88853257E-03 23 -5.34744700E-03 25 -7.05243368E-03 21 7.57275731E-04 22 9.60003468E-04 19 4.82804200E-04 20 2.22990313E-03 18 2.01780480E-04 17 2.84973439E-03
 6503 1 14 0.00000000E+00 28 0.547829866 29 0.244336501 27 0.181391194 26 7.92397559E-02 31 -1.80584788E-02 30 -2.08884981E-02 24 -7.90333096E-03 25 -5.62381558E-03 23 -4.19551553E-03 22 7.43776211E-04 21 1.92973777E-04 20 1.34128937E-03 19 1.10088475E-03 18 4.93413885E-04
 6504 1 14 0.00000000E+00 28 0.706059754 29 0.122068636 27 0.166218698 26 4.09501344E-02 31 -1.44014312E-02 30 -1.16224037E-02 24 -5.19512221E-03 25 -2.74286163E-03 23 -2.94216909E-03 22 3.51153052E-04 21 -3.29378454E-05 20 5.98990009E-04 19 4.32062050E-04 18 2.57486565E-04
 6508 1 14 0.00000000E+00 28 0.610460401 27 0.242530435 29 -2.12200992E-02 30 0.145670041 31 2.15409026E-02 26 -3.57437618E-02 24 1.33079225E-02 25 3.58739235E-02 23 -2.65579741E-03 22 -4.99537261E-03 20 -2.74007302E-03 21 -8.64539237E-04 19 -7.39441835E-04 18 -4.24552767E-04
 6518 1 11 0.00000000E+00 30 0.564150989 28 0.121824987 27 0.136549622 29 -2.34459471E-02 25 0.190228671 31 -4.24884539E-03 24 2.86469255E-02 26 -1.85635369E-02 22 -1.71908606E-02 20 1.38835199E-02 23 8.16447195E-03
 6567 1 14 0.00000000E+00 29 0.525460124 28 0.264523298 27 0.115949377 26 0.138883308 31 -8.92496295E-03 30 -2.67434567E-02 24 -1.00376550E-02 23 -5.17452415E-03 25 -5.92819368E-03 21 1.92932109E-03 22 1.01222203E-03 19 4.15283348E-03 20 3.71939945E-03 18 1.17892458E-03
 6569 1 14 0.00000000E+00 28 0.551733494 29 0.344348520 27 9.08002779E-02 26 5.63620701E-02 31 -1.49641605E-02 30 -1.75889954E-02 24 -5.97280404E-03 25 -4.85402672E-03 23 -2.97497469E-03 22 6.51219161E-04 21 2.31778788E-04 20 1.02865335E-03 19 8.62331770E-04 18 3.36633297E-04
 6570 1 14 0.00000000E+00 28 0.758814514 29 0.186283752 27 5.51183708E-02 26 2.49596089E-02 31 -8.28299858E-03 30 -9.91601031E-03 24 -3.39278020E-03 25 -3.02016363E-03 23 -1.60330313E-03 22 3.83198902E-04 21 -1.16957017E-05 20 3.55299591E-04 19 1.99093818E-04 18 1.13118083E-04
 6571 1 14 0.00000000E+00 28 1.00000000 29 0.00000000E+00 27 0.00000000E+00 31 0.00000000E+00 26 0.00000000E+00 30 0.00000000E+00 24 0.00000000E+00 25 0.00000000E+00 23 0.00000000E+00 22 0.00000000E+00 21 0.00000000E+00 20 0.00000000E+00 19 0.00000000E+00 18 0.00000000E+00
 6574 1 14 0.00000000E+00 28 0.639455080 27 0.159990668 29 7.40762660E-03 30 0.162368178 31 3.94907445E-02 26 -3.66693065E-02 24 1.02816392E-02 25 2.94862110E-02 23 -2.27239681E-03 22 -4.20103874E-03 20 -2.79014325E-03 21 -9.03485401E-04 19 -1.07706641E-03 18 -5.66727947E-04
 6577 1 12 0.00000000E+00 28 0.409221143 27 0.191754073 30 0.334669113 29 -7.32713565E-03 31 4.18602638E-02 26 -4.18036804E-02 25 6.65665567E-02 24 2.18154434E-02 22 -8.56680982E-03 23 -2.97498051E-03 20 -3.41640110E-03 21 -1.79759820E-03
 6578 1 12 0.00000000E+00 28 0.349845022 30 0.390773028 27 0.187271968 29 -1.14757018E-02 31 3.61442119E-02 26 -3.99015248E-02 25 7.96600878E-02 24 2.44593862E-02 22 -9.83269233E-03 23 -2.95452308E-03 20 -2.88554328E-03 21 -1.10372505E-03
 6584 1 11 0.00000000E+00 30 0.616926074 28 0.114774235 27 0.117180519 29 -2.03462783E-02 31 -3.70459468E-03 25 0.162735343 24 2.28331778E-02 26 -1.69787947E-02 22 -1.46967480E-02 20 1.33851161E-02 23 7.89197907E-03
 6632 1 14 0.00000000E+00 29 0.659328222 28 0.128370062 27 7.18359947E-02 26 0.149832562 31 1.54154366E-02 30 -2.58368887E-02 24 -1.02124996E-02 23 -4.44973027E-03 25 -4.00613947E-03 21 3.74335516E-03 22 1.06139749E-03 19 7.10849231E-03 18 1.87706447E-03 20 5.93267055E-03
 6633 1 14 0.00000000E+00 29 0.661916971 28 0.195864126 27 6.79745600E-02 26 0.104360715 31 -3.27549037E-03 30 -2.24616956E-02 24 -7.89721403E-03 23 -3.72881722E-03 25 -4.24948800E-03 21 1.99226150E-03 22 8.39144457E-04 19 4.02041571E-03 20 3.51784588E-03 18 1.12663244E-03
 6634 1 14 0.00000000E+00 29 0.611283839 28 0.305352777 27 5.59931621E-02 31 -1.23497574E-02 26 6.40022904E-02 30 -1.68782081E-02 24 -5.73504670E-03 25 -4.11411561E-03 23 -2.81779305E-03 21 7.60120107E-04 22 6.30848517E-04 19 1.71822228E-03 20 1.64167315E-03 18 5.11959137E-04
 6635 1 14 0.00000000E+00 28 0.466678679 29 0.489704102 27 3.47329527E-02 31 -7.14912312E-03 26 3.23558822E-02 30 -8.43441393E-03 24 -3.84649215E-03 25 -3.54646053E-03 23 -1.88535952E-03 22 4.38322953E-04 21 7.19703312E-05 20 4.39315219E-04 19 3.33096803E-04 18 1.07509470E-04
 6636 1 14 0.00000000E+00 28 0.654946208 29 0.324092478 27 6.71038264E-03 31 7.08596129E-03 26 8.47793464E-03 30 4.48653102E-03 24 -1.90894015E-03 25 -2.13805307E-03 23 -9.73202055E-04 22 1.88017584E-04 21 -2.20541682E-04 20 -2.65798124E-04 19 -3.52220028E-04 18 -1.28755535E-04
 6643 1 12 0.00000000E+00 28 0.402636141 30 0.364619166 27 0.145215511 29 1.12601928E-02 31 6.22282252E-02 26 -4.05906998E-02 25 5.37068918E-02 24 1.66244432E-02 22 -7.09284563E-03 23 -2.81812530E-03 20 -3.48209124E-03 21 -2.30682734E-03
 6649 1 11 0.00000000E+00 30 0.656163156 28 0.129507244 27 0.106605485 29 -1.62650086E-02 31 7.81012233E-04 25 0.122431576 24 1.92205738E-02 26 -1.89419556E-02 22 -1.17308646E-02 20 7.99510162E-03 23 4.23366809E-03
 6698 1 14 0.00000000E+00 29 0.760025442 28 6.26353472E-02 27 4.06493060E-02 31 3.48716117E-02 26 0.117235884 30 -2.20421702E-02 24 -8.30618385E-03 23 -3.02555319E-03 25 -2.37604603E-03 21 3.86768393E-03 22 9.36792989E-04 19 7.32203107E-03 18 2.06871168E-03 20 6.13714661E-03
 6699 1 14 0.00000000E+00 29 0.806367636 28 9.64606553E-02 27 3.36640552E-02 31 8.17356445E-03 26 7.17426017E-02 30 -1.68126300E-02 24 -5.50396601E-03 23 -2.27560918E-03 25 -2.40586908E-03 21 1.90982979E-03 22 6.23922620E-04 19 3.73967085E-03 20 3.22908419E-03 18 1.08707254E-03
 6700 1 14 0.00000000E+00 29 0.794270933 28 0.170960963 27 2.13125572E-02 31 -6.86836103E-03 26 3.24757360E-02 30 -8.52395501E-03 24 -3.02388775E-03 25 -2.16057524E-03 23 -1.43661955E-03 21 4.68542014E-04 22 3.38631682E-04 19 9.91526875E-04 20 9.17164143E-04 18 2.77323910E-04
 6701 1 14 0.00000000E+00 29 0.656522334 28 0.323142439 27 5.11021027E-03 31 7.97553826E-03 26 8.72416422E-03 30 3.96200595E-03 24 -1.71524985E-03 25 -1.93551835E-03 23 -9.49851063E-04 22 1.60108510E-04 21 -2.12071449E-04 20 -2.86824943E-04 19 -3.52643663E-04 18 -1.44652528E-04
 6716 1 11 0.00000000E+00 30 0.731958389 28 8.75823572E-02 27 7.68815950E-02 29 -1.36066172E-02 31 -2.86529865E-03 25 0.110218622 24 1.31735587E-02 26 -1.21670682E-02 22 -9.80420597E-03 20 1.15776928E-02 23 7.05095613E-03
 6765 1 14 0.00000000E+00 29 0.902450919 28 7.19983177E-03 27 1.07688922E-02 31 3.85725759E-02 26 4.68338281E-02 30 -1.09095806E-02 24 -3.62478755E-03 23 -1.09562313E-03 25 -8.16249114E-04 21 1.91630574E-03 22 4.63616394E-04 19 3.76988435E-03 20 3.26038944E-03 18 1.21000363E-03
 6766 1 14 0.00000000E+00 29 1.00000000 28 0.00000000E+00 27 0.00000000E+00 31 0.00000000E+00 26 0.00000000E+00 30 0.00000000E+00 24 0.00000000E+00 25 0.00000000E+00 23 0.00000000E+00 21 0.00000000E+00 22 0.00000000E+00 19 0.00000000E+00 20 0.00000000E+00 18 0.00000000E+00
 6767 1 14 0.00000000E+00 29 0.775217831 28 0.187709257 27 -1.02306819E-02 31 4.30959128E-02 26 -8.55638739E-03 30 1.59144402E-02 24 -1.80322269E-04 25 -6.35320321E-04 23 -2.70297664E-04 22 -5.07697368E-05 21 -3.65304004E-04 20 -6.90760498E-04 19 -7.02717691E-04 18 -2.54900224E-04
 6781 1 11 0.00000000E+00 30 0.780978739 28 9.10238028E-02 27 6.15873300E-02 29 -7.99545180E-03 31 3.37401009E-03 25 7.24358782E-02 26 -1.29082184E-02 24 1.00329118E-02 22 -6.95045153E-03 20 5.55154448E-03 23 2.86993384E-03
 6831 1 14 0.00000000E+00 29 0.873361468 28 -1.78074576E-02 31 0.106230445 27 -3.34306643E-03 26 3.77691649E-02 30 -5.84693300E-03 24 -3.23213707E-03 25 -2.64490955E-05 23 -5.34309889E-04 21 2.32980074E-03 22 4.82416392E-04 19 4.74453811E-03 20 4.16987902E-03 18 1.70262426E-03
 6832 1 14 0.00000000E+00 29 0.879159987 28 1.88279301E-02 31 9.69304293E-02 27 -1.09673077E-02 26 5.63737145E-03 30 6.96477992E-03 24 -1.00463897E-03 25 -3.23933200E-05 23 -1.13630536E-04 21 7.68581871E-04 22 1.45142199E-04 19 1.63413258E-03 20 1.41535047E-03 18 6.34237891E-04
