points0.pts
zone0.inf
 66 136
 31
SS_QA0
SS_QA1
SS_QA2
SS_QA3
SS_QA4
SS_QA5
SS_QA6
SS_QA7
SS_QA8
SS_QA9
SS_QA10
SS_QA11
SS_QA12
SS_QA13
SS_QA14
SS_QA15
SS_QA16
SS_QA17
SS_QA18
SS_QA19
SS_QA20
SS_QA21
SS_QA22
SS_QA23
SS_QA24
SS_QA25
SS_QA26
SS_QA27
SS_QA28
SS_QA29
SS_QA30
 4569 1 10 0.00000000E+00 19 0.833776295 18 -1.61410321E-03 21 2.88580991E-02 17 0.134898469 16 4.79126303E-03 23 -4.74114250E-03 15 -8.37168132E-04 26 6.14721002E-03 13 -3.07609094E-04 24 -9.71323170E-04
 4570 1 10 0.00000000E+00 19 1.00000000 18 0.00000000E+00 21 0.00000000E+00 17 0.00000000E+00 16 0.00000000E+00 23 0.00000000E+00 15 0.00000000E+00 26 0.00000000E+00 13 0.00000000E+00 24 0.00000000E+00
 4571 1 10 0.00000000E+00 19 0.713415861 18 0.155988961 21 0.153136820 17 -1.14292791E-02 16 -8.43550661E-04 23 -1.99979637E-03 15 -3.59799387E-03 26 -2.81933392E-03 24 -7.13144662E-04 13 -1.13857933E-03
 4572 1 10 0.00000000E+00 19 0.464844823 18 0.287933826 21 0.276073128 17 -2.03990471E-02 23 8.68572388E-03 16 -3.62324901E-03 15 -6.51803194E-03 26 -5.95733663E-03 24 2.62641552E-04 13 -1.30247918E-03
 4573 1 11 0.00000000E+00 18 0.383742124 19 0.269219995 21 0.355059296 23 3.83533314E-02 17 -2.69128196E-02 16 -6.78619044E-03 15 -6.52572885E-03 26 -8.78466573E-03 24 3.65623552E-03 13 -4.44381061E-04 27 -5.77182276E-04
 4574 1 12 0.00000000E+00 18 0.437168807 21 0.383784592 19 0.133762076 23 8.90128613E-02 17 -3.13018635E-02 16 -9.35170799E-03 15 -2.57521099E-03 26 -1.17862113E-02 24 5.50943939E-03 22 5.84815443E-03 27 -8.82332155E-04 13 8.11399310E-04
 4575 1 11 0.00000000E+00 18 0.454880685 21 0.370953768 19 4.97454777E-02 23 0.155552864 17 -3.36815305E-02 16 -1.07559245E-02 15 6.21224754E-03 26 -1.42772449E-02 24 1.04035735E-02 22 1.17407115E-02 27 -7.74635060E-04
 4576 1 12 0.00000000E+00 18 0.449095607 21 0.332555801 19 8.14899278E-04 23 0.228162587 17 -3.48872952E-02 16 -1.15995239E-02 15 1.58076342E-02 26 -1.65137313E-02 24 1.70160849E-02 22 1.02907680E-02 27 -9.51353810E-04 20 1.02085164E-02
 4577 1 12 0.00000000E+00 18 0.430675387 21 0.282617897 23 0.298377723 19 -2.69238427E-02 17 -3.50512639E-02 16 -1.19361645E-02 15 2.57510245E-02 26 -1.79571807E-02 24 2.56977994E-02 22 1.47446264E-02 27 -7.83960102E-04 20 1.47879748E-02
 4578 1 12 0.00000000E+00 18 0.406257898 21 0.230398089 23 0.359745711 19 -4.22703736E-02 17 -3.45620327E-02 16 -1.19965822E-02 15 3.49248201E-02 24 3.66859846E-02 26 -1.83889493E-02 22 1.98926739E-02 27 -4.56580921E-04 20 1.97693612E-02
 4606 1 7 0.00000000E+00 20 1.00000000 22 0.00000000E+00 25 0.00000000E+00 24 0.00000000E+00 14 0.00000000E+00 23 0.00000000E+00 27 0.00000000E+00
 4607 1 7 0.00000000E+00 20 0.921547830 22 1.58249624E-02 25 4.24500667E-02 24 -1.14887292E-02 14 2.60382537E-02 23 2.32114014E-03 27 3.30649759E-03
 4630 1 9 0.00000000E+00 17 0.634841979 19 0.286357224 16 -1.24172671E-02 21 0.104297504 18 -7.70784393E-02 15 -1.92730613E-02 23 9.57299303E-03 26 4.80221249E-02 13 2.56769452E-02
 4631 1 9 0.00000000E+00 17 0.573280215 19 0.363195151 16 -2.02344339E-02 21 0.108554319 18 -7.18165413E-02 15 -1.82784498E-02 23 6.44664606E-03 26 4.08605598E-02 13 1.79925151E-02
 4634 1 9 0.00000000E+00 19 0.669225156 21 0.128372818 17 0.258156091 18 -5.80939278E-02 16 -1.13587752E-02 23 -1.49664108E-03 15 -1.06890853E-02 26 2.11019032E-02 13 4.78244200E-03
 4637 1 10 0.00000000E+00 19 0.634088099 21 0.319680125 18 5.91906048E-02 17 4.51217219E-03 23 -4.42090817E-03 16 -7.65222684E-03 15 -7.20516033E-03 26 2.00380594E-03 24 -7.36083486E-04 13 5.39598928E-04
 4638 1 10 0.00000000E+00 19 0.418582231 21 0.454249233 18 0.153706402 23 4.33893502E-03 17 -1.34915784E-02 16 -6.68743020E-03 15 -7.21141230E-03 26 -3.45186307E-03 24 2.30985679E-04 27 -2.65485316E-04
 4639 1 10 0.00000000E+00 21 0.538239360 19 0.234507456 18 0.232416719 23 3.63047458E-02 17 -2.32666787E-02 16 -6.68907166E-03 15 -5.68872597E-03 26 -8.16976558E-03 24 2.88562942E-03 27 -5.39648056E-04
 4640 1 11 0.00000000E+00 21 0.543123722 18 0.289562047 19 0.110934779 23 9.85624641E-02 17 -2.85922494E-02 16 -7.67299859E-03 15 -2.38528359E-03 26 -1.16019873E-02 24 4.33934713E-03 27 -9.34297510E-04 22 4.66443552E-03
 4641 1 11 0.00000000E+00 21 0.490920246 18 0.323865682 19 3.85048911E-02 23 0.181299329 17 -3.10886949E-02 16 -8.88114981E-03 15 3.09699168E-03 26 -1.41147338E-02 24 8.24749377E-03 27 -1.09757786E-03 22 9.24752653E-03
 4642 1 11 0.00000000E+00 21 0.415433466 18 0.337705195 23 0.269416511 19 -2.65601650E-03 17 -3.20193991E-02 16 -9.75350663E-03 15 1.00942459E-02 26 -1.62486490E-02 24 1.39912525E-02 22 1.51233785E-02 27 -1.08644064E-03
 4643 1 12 0.00000000E+00 21 0.335740834 23 0.352143198 18 0.336571217 19 -2.58575417E-02 17 -3.22088413E-02 16 -1.02850134E-02 15 1.72539372E-02 26 -1.80377215E-02 24 2.19834317E-02 22 1.23419221E-02 27 -1.24319980E-03 20 1.15978019E-02
 4644 1 12 0.00000000E+00 23 0.422466576 21 0.261249542 18 0.326502740 19 -3.87087911E-02 17 -3.17362770E-02 16 -1.04325470E-02 15 2.46975068E-02 26 -1.86451208E-02 24 3.27952988E-02 22 1.69500988E-02 27 -9.07692127E-04 20 1.57686658E-02
 4667 1 10 0.00000000E+00 22 0.628367126 20 0.210252956 24 0.132705063 25 -5.21328636E-02 23 3.48460972E-02 27 -4.93390393E-03 14 2.89124809E-02 26 -4.68297629E-04 21 -4.74516815E-03 18 2.71965042E-02
 4668 1 10 0.00000000E+00 22 0.649318337 20 0.262074560 24 7.74108991E-02 25 -4.59294803E-02 23 2.30404660E-02 27 -3.29265418E-03 14 2.20794305E-02 26 -4.36420931E-04 21 -3.26509727E-03 18 1.89999714E-02
 4673 1 7 0.00000000E+00 20 0.814408064 22 0.108784460 25 7.76191726E-02 24 -1.75352190E-02 14 1.60345323E-02 27 2.42111157E-03 23 -1.73213461E-03
 4696 1 9 0.00000000E+00 17 0.571157515 19 0.306633413 16 -1.24522541E-02 21 0.139684349 18 -9.29842070E-02 15 -2.08296310E-02 23 1.55089106E-02 26 6.19704425E-02 13 3.13114636E-02
 4697 1 9 0.00000000E+00 17 0.515951157 19 0.373296261 16 -2.06237212E-02 21 0.151948631 18 -9.14641321E-02 15 -2.05399767E-02 23 1.29655236E-02 26 5.47280833E-02 13 2.37381700E-02
 4700 1 10 0.00000000E+00 19 0.597929716 21 0.222002342 17 0.252425253 18 -8.60139281E-02 16 -1.89162455E-02 23 5.33581059E-03 15 -1.52126048E-02 26 3.31721604E-02 13 8.98885075E-03 24 2.88641866E-04
 4701 1 9 0.00000000E+00 19 0.638448358 21 0.274180889 18 -7.68014044E-02 17 0.159406945 16 -1.55642191E-02 23 3.05020926E-03 15 -9.65094659E-03 26 2.67271195E-02 24 2.03038304E-04
 4702 1 9 0.00000000E+00 19 0.609370947 21 0.362835586 18 -5.10852970E-02 17 8.31145644E-02 23 -5.45906310E-04 16 -1.30383717E-02 15 -8.74422025E-03 26 1.87782124E-02 24 -6.85509469E-04
 4704 1 10 0.00000000E+00 21 0.653592050 19 0.304857731 18 5.21804020E-02 23 -3.48966103E-03 17 3.95630673E-03 16 -6.63596252E-03 15 -5.96063584E-03 26 1.77847547E-03 24 -4.81135212E-04 27 2.02424199E-04
 4705 1 10 0.00000000E+00 21 0.755488932 19 0.138182193 18 0.106971495 23 2.41087396E-02 17 -1.28845815E-02 16 -4.34423750E-03 15 -3.41807026E-03 26 -5.30672912E-03 24 1.53607817E-03 27 -3.33814358E-04
 4706 1 11 0.00000000E+00 21 0.710162103 19 5.09779714E-02 18 0.163964719 23 0.106284015 17 -2.10250765E-02 16 -5.00182575E-03 15 -1.43233663E-03 26 -8.76856316E-03 24 2.61013047E-03 27 -9.25334753E-04 22 3.15419980E-03
 4707 1 11 0.00000000E+00 21 0.598853230 18 0.208697319 19 9.71212238E-03 23 0.212682858 17 -2.47026682E-02 16 -6.53385976E-03 15 1.59758434E-03 26 -1.10753868E-02 24 5.37004601E-03 27 -1.30350911E-03 22 6.70227688E-03
 4708 1 11 0.00000000E+00 21 0.481332153 23 0.319338262 18 0.235099956 19 -1.40354158E-02 17 -2.64050253E-02 16 -7.63930613E-03 15 6.09355047E-03 26 -1.36568863E-02 24 9.98473819E-03 27 -1.44597783E-03 22 1.13339555E-02
 4709 1 12 0.00000000E+00 21 0.371923774 23 0.416536659 18 0.246250004 19 -2.80711278E-02 17 -2.71486081E-02 16 -8.28389730E-03 15 1.11878449E-02 26 -1.62296258E-02 24 1.70571692E-02 22 9.68781393E-03 27 -1.59090234E-03 20 8.68089497E-03
 4710 1 13 0.00000000E+00 23 0.496843368 21 0.276304424 18 0.247175366 19 -3.60702872E-02 17 -2.70446502E-02 16 -8.43424909E-03 15 1.71119701E-02 26 -1.75349582E-02 24 2.98515372E-02 22 1.56819299E-02 27 1.88668910E-05 20 1.32315969E-02 25 -7.13492325E-03
 4711 1 13 0.00000000E+00 23 0.554212809 21 0.197704360 18 0.242233172 19 -4.04824987E-02 17 -2.66561322E-02 16 -8.45076982E-03 15 2.29009148E-02 26 -1.66938733E-02 24 4.50530723E-02 22 2.12924536E-02 27 1.18985306E-03 20 1.74583700E-02 25 -9.76171903E-03
 4712 1 13 0.00000000E+00 23 0.585781515 21 0.137245625 18 0.234413788 19 -4.28610109E-02 17 -2.60531865E-02 16 -8.40622745E-03 24 6.46808371E-02 15 2.83974260E-02 26 -1.32221859E-02 22 2.80076694E-02 27 2.79239984E-03 20 2.22058278E-02 25 -1.29824681E-02
 4733 1 11 0.00000000E+00 22 0.712298512 20 0.117647246 24 0.150298327 25 -3.65154333E-02 23 2.83442698E-02 27 -4.96642943E-03 26 -6.93708134E-04 21 -3.97511013E-03 14 1.82149317E-02 18 2.02354975E-02 28 -8.88081559E-04
 4735 1 8 0.00000000E+00 22 0.792964280 20 0.191048548 24 1.93758756E-02 25 -1.85654815E-02 23 9.82879195E-03 27 -1.16654264E-03 14 6.52229134E-03 26 -7.78550202E-06
 4739 1 7 0.00000000E+00 20 0.668224812 22 0.217040464 25 0.124756627 24 -2.14422587E-02 14 1.35916146E-02 27 1.77515112E-03 23 -3.94639466E-03
 4762 1 8 0.00000000E+00 17 0.519737542 19 0.309467316 16 -7.95657188E-03 21 0.174919367 18 -0.104301885 15 -1.56303379E-03 23 2.59856470E-02 26 8.37115794E-02
 4763 1 8 0.00000000E+00 19 0.363899082 17 0.469982177 21 0.194594368 16 -1.65466983E-02 18 -0.105192259 23 2.37896908E-02 15 -5.78198303E-03 26 7.52556026E-02
 4764 1 8 0.00000000E+00 19 0.420790732 17 0.405112803 21 0.220425934 16 -2.06830855E-02 18 -0.105886176 23 2.17789374E-02 15 -8.52823630E-03 26 6.69890866E-02
 4765 1 8 0.00000000E+00 19 0.473590821 21 0.255486190 17 0.329553902 18 -0.105766363 16 -2.14971546E-02 23 1.99115165E-02 15 -1.00259166E-02 26 5.87470122E-02
 4766 1 9 0.00000000E+00 19 0.511119902 21 0.304953039 17 0.249567494 18 -0.103425398 16 -2.03436073E-02 23 1.70949008E-02 15 -1.09143220E-02 26 4.92356569E-02 24 2.71233567E-03
 4767 1 9 0.00000000E+00 19 0.515721738 21 0.376712143 18 -9.48234051E-02 17 0.173166081 16 -1.79435015E-02 23 1.55887436E-02 15 -1.04064792E-02 26 4.13225405E-02 24 6.62138162E-04
 4770 1 10 0.00000000E+00 21 0.797267616 19 0.193225592 18 -2.04358939E-02 23 5.04432432E-03 17 2.44090296E-02 16 -5.79658942E-03 15 -4.69085947E-03 26 1.19061107E-02 24 -1.65245589E-03 27 7.23151490E-04
 4771 1 11 0.00000000E+00 21 1.00000000 19 0.00000000E+00 18 0.00000000E+00 23 0.00000000E+00 17 0.00000000E+00 16 0.00000000E+00 15 0.00000000E+00 26 0.00000000E+00 24 0.00000000E+00 27 0.00000000E+00 22 0.00000000E+00
 4772 1 11 0.00000000E+00 21 0.821066320 19 -5.98849822E-03 23 0.130226493 18 6.71130866E-02 17 -9.30724107E-03 16 -2.74580461E-03 15 -7.07752712E-04 26 -8.34832550E-04 24 2.59543885E-04 27 -8.44538503E-04 22 1.76320679E-03
 4773 1 11 0.00000000E+00 21 0.659096718 23 0.258066863 19 -1.53153185E-02 18 0.115918368 17 -1.48792006E-02 16 -4.62193601E-03 15 4.50600201E-04 26 -3.43594211E-03 24 1.84184522E-03 27 -1.42046704E-03 22 4.29844437E-03
 4774 1 11 0.00000000E+00 21 0.512321830 23 0.380565435 18 0.147492647 19 -2.34196503E-02 17 -1.81458015E-02 16 -5.72833605E-03 15 3.12418211E-03 26 -7.34302495E-03 24 5.17806085E-03 27 -1.70061062E-03 22 7.65524618E-03
 4775 1 12 0.00000000E+00 23 0.492180556 21 0.381249607 18 0.164956182 19 -2.89313924E-02 17 -2.00423710E-02 16 -6.29132148E-03 15 6.58803806E-03 26 -1.16954092E-02 24 1.09537644E-02 27 -1.83712202E-03 22 6.81091612E-03 20 6.05856907E-03
 4776 1 14 0.00000000E+00 23 0.584128439 21 0.269003212 18 0.172650352 19 -3.21631134E-02 17 -2.08939966E-02 16 -6.40750676E-03 26 -1.47403767E-02 15 1.09767774E-02 24 2.22403500E-02 27 -6.29548740E-04 22 1.16484724E-02 20 9.45312437E-03 25 -5.48330788E-03 28 2.17101260E-04
 4777 1 14 0.00000000E+00 23 0.646081209 21 0.179955870 18 0.174881697 19 -3.41325328E-02 17 -2.12860815E-02 16 -6.43810490E-03 26 -1.45067330E-02 24 3.75003330E-02 15 1.56250931E-02 22 1.66387465E-02 27 1.03537983E-03 20 1.28966244E-02 25 -8.00560229E-03 28 -2.45884061E-04
 4778 1 14 0.00000000E+00 23 0.672689378 21 0.115994744 18 0.174710691 19 -3.56731117E-02 17 -2.14053243E-02 24 5.86695224E-02 26 -1.00449752E-02 16 -6.50912896E-03 15 2.03605555E-02 22 2.29223222E-02 27 3.56007903E-03 20 1.70229934E-02 25 -1.12593221E-02 28 -1.03842537E-03
 4801 1 10 0.00000000E+00 22 1.00000000 20 0.00000000E+00 24 0.00000000E+00 25 0.00000000E+00 23 0.00000000E+00 27 0.00000000E+00 26 0.00000000E+00 14 0.00000000E+00 28 0.00000000E+00 21 0.00000000E+00
 4802 1 9 0.00000000E+00 22 0.774509013 20 0.184075758 24 -2.37727026E-03 25 5.16982786E-02 27 -1.53480936E-03 23 -3.93816223E-03 14 -2.28501647E-03 26 -2.06719109E-04 28 5.89313058E-05
 4803 1 8 0.00000000E+00 22 0.577119231 20 0.341479987 25 9.87637490E-02 24 -7.11609796E-03 27 -2.12622737E-03 23 -6.40240498E-03 14 -1.86750945E-03 26 1.49267595E-04
 4804 1 8 0.00000000E+00 20 0.459815592 22 0.416874081 25 0.141732931 24 -1.33809289E-02 27 -1.82471762E-03 23 -7.21000182E-03 14 2.88884202E-03 26 1.10419816E-03
 4828 1 8 0.00000000E+00 17 0.474472255 19 0.301404089 21 0.206073344 16 -6.18685223E-03 18 -0.113054365 23 3.53137068E-02 15 1.30629388E-03 26 0.100671537
 4829 1 8 0.00000000E+00 19 0.343358696 17 0.430316180 21 0.231594697 16 -1.41448425E-02 18 -0.115113832 23 3.45048010E-02 15 -3.15885642E-03 26 9.26431790E-02
 4830 1 8 0.00000000E+00 19 0.383430958 21 0.264450133 17 0.375014335 18 -0.116651021 16 -1.86890196E-02 23 3.41525115E-02 15 -6.35326561E-03 26 8.46453682E-02
 4831 1 8 0.00000000E+00 19 0.415375471 21 0.307563245 17 0.311956078 18 -0.116952382 16 -2.03866176E-02 23 3.43114398E-02 15 -8.40814691E-03 26 7.65409321E-02
 4832 1 9 0.00000000E+00 19 0.430206299 21 0.365056008 17 0.245762140 18 -0.115097173 16 -2.00650562E-02 23 3.37026641E-02 15 -1.00088660E-02 26 6.66058511E-02 24 3.83813772E-03
 4837 1 10 0.00000000E+00 21 0.863781929 19 3.69698964E-02 23 9.82026830E-02 18 -3.21140215E-02 17 2.10369229E-02 16 -3.41886398E-03 15 -2.73451395E-03 26 2.10304428E-02 24 -2.92175193E-03 27 1.67270482E-04
 4838 1 11 0.00000000E+00 21 0.788434088 23 0.195830762 19 -7.09500955E-03 18 8.68996885E-03 17 6.29045861E-03 16 -3.08327074E-03 15 -1.90746342E-03 26 1.54820066E-02 24 -2.83850147E-03 27 -7.69448176E-04 22 9.66397114E-04
 4839 1 11 0.00000000E+00 21 0.647587061 23 0.320847839 19 -1.87271833E-02 18 4.84278835E-02 17 -2.46169628E-03 16 -3.85174807E-03 15 -1.08908443E-03 26 1.03931092E-02 24 -1.96043588E-03 27 -1.45219942E-03 22 2.28645327E-03
 4840 1 11 0.00000000E+00 21 0.500188470 23 0.450575858 19 -2.31609866E-02 18 7.75366277E-02 17 -7.92529155E-03 16 -4.39447118E-03 26 4.03606798E-03 15 5.73022931E-04 24 1.12756330E-04 27 -1.82941125E-03 22 4.28735325E-03
 4841 1 13 0.00000000E+00 23 0.575349271 21 0.360483646 18 9.55724716E-02 19 -2.48447768E-02 17 -1.13949915E-02 16 -4.57091769E-03 26 -3.37464968E-03 15 2.85127154E-03 24 4.14633425E-03 27 -2.37760949E-03 22 3.81163904E-03 20 3.76496185E-03 28 5.83318993E-04
 4842 1 14 0.00000000E+00 23 0.682558119 21 0.236880079 18 0.105385803 19 -2.51022857E-02 17 -1.34519478E-02 16 -4.42159083E-03 26 -9.59869754E-03 15 5.97157516E-03 24 1.29064461E-02 27 -1.16991880E-03 22 7.25609576E-03 20 5.88238938E-03 28 3.28649388E-04 25 -3.42471781E-03
 4843 1 14 0.00000000E+00 23 0.751285017 21 0.140847117 18 0.111576088 19 -2.54240092E-02 17 -1.48374420E-02 26 -1.09759122E-02 16 -4.33703046E-03 24 2.76156925E-02 15 9.59672499E-03 27 9.01751337E-04 22 1.15040159E-02 20 8.48155282E-03 25 -5.77857532E-03 28 -4.55012661E-04
 4844 1 14 0.00000000E+00 23 0.767355144 21 7.97245502E-02 18 0.117794313 19 -2.69070566E-02 26 -4.92126448E-03 17 -1.59224011E-02 24 5.08691855E-02 16 -4.53607133E-03 15 1.36663783E-02 27 4.30084765E-03 22 1.74195226E-02 20 1.20687820E-02 25 -9.15396772E-03 28 -1.75799488E-03
 4867 1 9 0.00000000E+00 22 0.847148955 20 1.81331281E-02 24 6.98902458E-02 25 7.43643641E-02 27 -3.10012721E-03 23 -2.08120304E-03 26 -1.08418195E-03 28 -8.18413915E-04 14 -2.45278794E-03
 4868 1 9 0.00000000E+00 22 0.746396780 20 0.119313270 25 0.116701134 24 3.23264711E-02 27 -3.34221614E-03 23 -6.79881917E-03 26 -7.48814316E-04 28 -2.57778418E-04 14 -3.59003688E-03
 4869 1 9 0.00000000E+00 22 0.594875276 20 0.242363498 25 0.163847134 24 1.29906069E-02 27 -4.29080008E-03 23 -8.58874992E-03 26 -2.46611802E-04 14 -1.83855533E-03 28 8.88187380E-04
 4895 1 8 0.00000000E+00 19 0.316936374 17 0.396985680 21 0.260853022 16 -1.13727134E-02 18 -0.121403389 23 4.67150286E-02 15 8.61685476E-06 26 0.111277379
 4896 1 8 0.00000000E+00 19 0.343525976 21 0.297181755 17 0.349624962 18 -0.123282947 16 -1.59461573E-02 23 4.85498011E-02 15 -3.50856758E-03 26 0.103855193
 4897 1 8 0.00000000E+00 19 0.360665262 21 0.342898339 17 0.296555728 18 -0.123804048 16 -1.81223117E-02 23 5.15407249E-02 15 -5.99933462E-03 26 9.62656289E-02
 4898 1 10 0.00000000E+00 19 0.362070560 21 0.400441527 17 0.240866929 18 -0.122590579 23 5.41223064E-02 16 -1.86113156E-02 15 -8.73223506E-03 26 8.04324299E-02 24 2.03079404E-03 27 9.96957999E-03
 4903 1 10 0.00000000E+00 21 0.746174216 19 5.89128695E-02 23 0.180256248 18 -5.55744916E-02 17 3.96528021E-02 16 -5.53844683E-03 15 -4.45884746E-03 26 4.51900773E-02 24 -5.09754894E-03 27 4.83137701E-04
 4904 1 11 0.00000000E+00 21 0.695132613 23 0.270943999 19 1.39898388E-02 18 -2.71308329E-02 17 2.24182513E-02 16 -4.28184913E-03 26 3.81048098E-02 15 -3.58537980E-03 24 -5.62383560E-03 27 -6.03153312E-04 22 6.35509787E-04
 4905 1 12 0.00000000E+00 21 0.587718844 23 0.387567669 19 -6.13951636E-03 18 1.59155857E-03 17 1.08147245E-02 16 -3.92819848E-03 26 3.03038955E-02 15 -2.88334582E-03 24 -5.17087290E-03 27 -3.39376624E-03 22 6.41587772E-04 28 2.87740584E-03
 4906 1 12 0.00000000E+00 23 0.517861187 21 0.456045657 19 -1.38736591E-02 18 2.45597698E-02 17 3.14402138E-03 16 -3.68029275E-03 26 2.15569213E-02 15 -1.71606138E-03 24 -4.09631571E-03 27 -3.18592787E-03 22 1.38498843E-03 28 1.99972955E-03
 4907 1 14 0.00000000E+00 23 0.653391957 21 0.318051904 19 -1.57679897E-02 18 3.94394286E-02 17 -1.95204932E-03 26 1.08666969E-02 16 -3.26157291E-03 15 -1.95139102E-04 24 -1.94041664E-03 27 -2.73694098E-03 22 9.64076258E-04 28 1.22303586E-03 20 1.96926016E-03 25 -5.22910814E-05
 4908 1 15 0.00000000E+00 23 0.783178687 21 0.185096085 18 4.71175984E-02 19 -1.47598982E-02 17 -5.25968196E-03 26 -6.85207022E-04 16 -2.62208818E-03 24 2.86567281E-03 15 1.80660805E-03 27 -1.72400044E-03 22 2.74805701E-03 28 9.84386497E-05 20 2.61714682E-03 25 -1.15631218E-03 29 6.78883109E-04
 4909 1 15 0.00000000E+00 23 0.869558036 21 8.02167132E-02 18 5.32569773E-02 19 -1.39517887E-02 26 -6.07218733E-03 17 -7.61908339E-03 24 1.51721230E-02 16 -2.19076825E-03 15 4.47223661E-03 27 5.72166871E-04 22 5.93713345E-03 20 4.19745222E-03 28 -9.47416702E-05 25 -3.09890555E-03 29 -3.55375290E-04
 4910 1 15 0.00000000E+00 23 0.861247361 21 3.28243002E-02 18 6.58424944E-02 19 -1.68131944E-02 26 4.03572293E-03 24 4.21700776E-02 17 -9.88377724E-03 16 -2.61571212E-03 15 8.14379193E-03 27 5.27021755E-03 22 1.17667504E-02 20 7.53265619E-03 25 -6.78552920E-03 28 -1.17819919E-03 29 -1.55694073E-03
 4911 1 15 0.00000000E+00 23 0.808493137 21 1.44480504E-02 18 7.91148171E-02 19 -2.07675789E-02 26 1.98761784E-02 24 7.67807141E-02 17 -1.17860818E-02 16 -3.32780089E-03 27 1.10726729E-02 15 1.20902723E-02 22 1.90182850E-02 20 1.16599295E-02 25 -1.13080367E-02 28 -2.61612912E-03 29 -2.74843466E-03
 4933 1 8 0.00000000E+00 22 0.708261788 20 2.37037670E-02 24 0.132450417 25 0.150415048 27 -5.11531765E-03 23 -5.24844276E-03 26 -2.36471160E-03 28 -2.10256968E-03
 4935 1 9 0.00000000E+00 22 0.552150607 20 0.181425273 25 0.241016179 24 4.25037257E-02 27 -5.89540135E-03 23 -9.69044119E-03 26 -6.56678167E-04 28 6.52458402E-04 14 -1.50571996E-03
 4970 1 12 0.00000000E+00 21 0.600949585 23 0.332159638 19 3.27435657E-02 18 -5.16574122E-02 17 3.67844701E-02 16 -5.24194259E-03 26 6.46748170E-02 15 -4.97038988E-03 24 -7.30929803E-03 27 -4.74820985E-03 22 3.42909887E-04 28 6.27227873E-03
 4971 1 13 0.00000000E+00 21 0.514447212 23 0.441222310 19 1.00964550E-02 18 -3.08141168E-02 17 2.33952105E-02 16 -4.26483341E-03 26 5.59234843E-02 15 -4.41129971E-03 24 -6.77845161E-03 27 -4.20614798E-03 22 -4.78714210E-04 28 -7.22179539E-04 29 6.59108954E-03
 4972 1 13 0.00000000E+00 23 0.566275537 21 0.400981128 19 -9.15244105E-04 18 -1.35730654E-02 17 1.39605794E-02 26 4.64399680E-02 16 -3.42320278E-03 15 -3.53508326E-03 24 -5.95930265E-03 27 -3.49418144E-03 22 -6.98044896E-04 28 -7.24796089E-04 29 4.66571283E-03
 4973 1 15 0.00000000E+00 23 0.702758491 21 0.273034662 19 -4.72103152E-03 18 -2.23182864E-03 17 7.32289907E-03 26 3.42981219E-02 16 -2.53387005E-03 24 -5.08895935E-03 15 -2.53370660E-03 27 -2.72199675E-03 22 -1.72606378E-03 28 -7.17740564E-04 29 2.88897823E-03 20 6.06998394E-04 25 1.36503857E-03
 4974 1 15 0.00000000E+00 23 0.847822428 21 0.138100088 19 -3.94516112E-03 18 2.28967704E-03 26 1.89405512E-02 17 2.85278517E-03 16 -1.40192674E-03 24 -2.88155978E-03 15 -1.28578697E-03 27 -1.46524550E-03 22 -9.28948924E-04 28 -4.25042526E-04 20 3.08798481E-04 25 6.58917066E-04 29 1.36041536E-03
 4975 1 15 0.00000000E+00 23 1.00000000 21 0.00000000E+00 18 0.00000000E+00 19 0.00000000E+00 26 0.00000000E+00 17 0.00000000E+00 24 0.00000000E+00 16 0.00000000E+00 15 0.00000000E+00 27 0.00000000E+00 22 0.00000000E+00 28 0.00000000E+00 20 0.00000000E+00 25 0.00000000E+00 29 0.00000000E+00
 4977 1 15 0.00000000E+00 23 0.839973629 21 -6.36429572E-03 18 4.28943820E-02 19 -1.34376092E-02 26 4.29607928E-02 24 7.58968666E-02 17 -6.91749901E-03 27 1.45973032E-02 16 -2.17598164E-03 22 1.39951855E-02 15 7.60866189E-03 20 7.88069703E-03 25 -9.63801239E-03 28 -3.68045713E-03 29 -3.59368604E-03
 4978 1 15 0.00000000E+00 23 0.767516851 21 -9.41004045E-03 18 5.67862093E-02 19 -1.76874511E-02 26 5.85817397E-02 24 0.115204565 17 -9.06750653E-03 27 2.18003411E-02 22 2.12151892E-02 16 -2.89953221E-03 15 1.09899053E-02 20 1.16203465E-02 25 -1.43362591E-02 28 -5.26595255E-03 29 -5.04838442E-03
 5001 1 8 0.00000000E+00 22 0.481009901 20 0.139578879 25 0.325950325 24 7.19902590E-02 27 -6.94260979E-03 23 -1.04632787E-02 26 -1.17384130E-03 28 5.03570773E-05
 5037 1 13 0.00000000E+00 23 0.473190844 21 0.446312428 19 2.41698734E-02 18 -5.27412631E-02 17 3.46007757E-02 26 8.82927403E-02 16 -4.53025615E-03 15 -5.22906752E-03 24 -6.48895884E-03 27 -4.76220297E-03 28 -1.38983084E-03 22 -7.89404963E-04 29 9.36430506E-03
 5038 1 13 0.00000000E+00 23 0.585828066 21 0.350856185 19 1.13843838E-02 18 -3.93016450E-02 26 8.00524503E-02 17 2.38625668E-02 16 -3.42009659E-03 15 -4.58763726E-03 24 -4.82352823E-03 27 -3.36883403E-03 22 -1.64362101E-03 28 -1.56540761E-03 29 6.72713015E-03
