points0.pts
zone0.inf
 152 271
 38
PP0
PP1
PP2
PP3
PP4
PP5
PP6
PP7
PP8
PP9
PP10
PP11
PP12
PP13
PP14
PP15
PP16
PP17
PP18
PP19
PP20
PP21
PP22
PP23
PP24
PP25
PP26
PP27
PP28
PP29
PP30
PP31
PP32
PP33
PP34
PP35
PP36
PP37
 1378 1 11 0.00000000E+00 2 0.715652406 4 0.209972665 1 0.119067013 3 -7.99256116E-02 5 -1.61946714E-02 6 -3.49865295E-03 7 2.27102195E-03 9 4.96824272E-04 8 4.32181498E-03 10 1.28894076E-02 11 3.49478126E-02
 1379 1 11 0.00000000E+00 2 0.760079503 4 0.181552738 1 0.102186173 3 -6.89687580E-02 5 -1.41520286E-02 6 -3.25648696E-03 7 1.70941325E-03 9 1.77794471E-04 8 3.38288676E-03 10 9.93765797E-03 11 2.73511186E-02
 1380 1 11 0.00000000E+00 2 0.809993088 4 0.146955907 1 8.24386477E-02 3 -5.57633340E-02 5 -1.15514649E-02 6 -2.81369244E-03 7 1.18779088E-03 9 -5.32138802E-05 8 2.47530406E-03 10 7.12559139E-03 11 2.00053714E-02
 1381 1 11 0.00000000E+00 2 0.866119742 4 0.105507605 1 5.92708029E-02 3 -4.00318876E-02 5 -8.34516156E-03 6 -2.13680742E-03 7 7.16930022E-04 9 -1.70873842E-04 8 1.60246098E-03 10 4.50433092E-03 11 1.29628852E-02
 1382 1 11 0.00000000E+00 2 0.929207087 1 3.20367776E-02 4 5.66484183E-02 3 -2.15155855E-02 5 -4.49918350E-03 6 -1.20247214E-03 7 3.13516503E-04 9 -1.56474242E-04 8 7.72580563E-04 10 2.11862731E-03 11 6.27672020E-03
 1383 1 11 0.00000000E+00 2 1.00000000 1 0.00000000E+00 4 0.00000000E+00 3 0.00000000E+00 5 0.00000000E+00 6 0.00000000E+00 7 0.00000000E+00 9 0.00000000E+00 8 0.00000000E+00 10 0.00000000E+00 11 0.00000000E+00
 1384 1 11 0.00000000E+00 2 0.864959478 1 5.53085096E-02 3 6.71690032E-02 4 2.21697371E-02 5 -3.53770377E-03 6 -1.05882727E-03 7 -6.67229353E-04 8 -4.90098202E-04 9 -5.25058073E-04 10 -1.15285930E-03 11 -2.17496254E-03
 1385 1 11 0.00000000E+00 2 0.738869548 1 0.104229674 3 0.137500077 4 3.65746580E-02 5 -6.44809986E-03 6 -1.88296253E-03 7 -1.17787730E-03 8 -8.74463236E-04 9 -9.23848769E-04 10 -2.02267873E-03 11 -3.84403649E-03
 1386 1 11 0.00000000E+00 2 0.622178495 3 0.210813403 1 0.146047220 4 4.36451621E-02 5 -8.74279067E-03 6 -2.51163170E-03 7 -1.49088050E-03 8 -1.12139469E-03 9 -1.22153806E-03 10 -2.62729707E-03 11 -4.96873446E-03
 1387 1 11 0.00000000E+00 2 0.515225172 3 0.286605775 1 0.180231988 4 4.40520309E-02 5 -1.03862928E-02 6 -2.99366913E-03 7 -1.56218233E-03 8 -1.19784032E-03 9 -1.45336473E-03 10 -2.99800909E-03 11 -5.52361878E-03
 1388 1 11 0.00000000E+00 2 0.418216497 3 0.363879681 1 0.206601396 4 3.86817940E-02 5 -1.12376809E-02 6 -3.38055007E-03 7 -1.34868512E-03 8 -1.07471936E-03 9 -1.65912206E-03 10 -3.17740324E-03 11 -5.50120790E-03
 1389 1 11 0.00000000E+00 3 0.440906286 2 0.331236094 1 0.225474268 4 2.86237374E-02 5 -1.09621547E-02 6 -3.72201321E-03 7 -8.12386046E-04 8 -7.28330167E-04 9 -1.88311946E-03 10 -3.21624964E-03 11 -4.91612218E-03
 1390 1 11 0.00000000E+00 3 0.514930904 2 0.254305661 1 0.237781957 4 1.51768066E-02 5 -8.91196076E-03 6 -4.06563235E-03 7 7.88557882E-05 8 -1.43914192E-04 9 -2.17232597E-03 10 -3.17259994E-03 11 -3.80773051E-03
 1391 1 11 0.00000000E+00 3 0.581926584 2 0.187490970 1 0.245088577 4 -1.39548254E-04 5 -4.01455862E-03 6 -4.46137413E-03 7 1.35123369E-03 8 6.85445964E-04 9 -2.57715839E-03 10 -3.11276806E-03 11 -2.23743264E-03
 1392 1 11 0.00000000E+00 3 0.636788189 1 0.249444544 2 0.130950481 4 -1.56493802E-02 5 5.17874584E-03 6 -4.95631946E-03 7 3.02317087E-03 8 1.76138279E-03 9 -3.15013551E-03 10 -3.10756313E-03 11 -2.83136294E-04
 1393 1 11 0.00000000E+00 3 0.674643755 1 0.252943426 2 8.47501084E-02 4 -2.97898520E-02 5 2.00256947E-02 6 -5.57956891E-03 7 5.10802912E-03 8 3.08013125E-03 9 -3.93572357E-03 10 -3.22063081E-03 11 1.97463925E-03
 1394 1 11 0.00000000E+00 3 0.693237960 1 0.257032424 2 4.84260656E-02 4 -4.15829085E-02 5 4.09128517E-02 6 -6.30243775E-03 7 7.60917831E-03 8 4.63356869E-03 9 -4.95040789E-03 10 -3.48569313E-03 11 4.46940633E-03
 1395 1 11 0.00000000E+00 3 0.694297791 1 0.262106597 2 2.07394511E-02 5 6.67599291E-02 4 -5.09026572E-02 6 -7.02305557E-03 7 1.05208149E-02 8 6.40917709E-03 9 -6.17406424E-03 10 -3.89419799E-03 11 7.16024358E-03
 1396 1 11 0.00000000E+00 3 0.682190418 1 0.267805606 2 -9.49723926E-06 5 9.55455527E-02 4 -5.82107678E-02 6 -7.59735378E-03 7 1.38282413E-02 8 8.39184504E-03 9 -7.56035605E-03 10 -4.40873904E-03 11 1.00250598E-02
 1397 1 11 0.00000000E+00 3 0.661570191 1 0.273585588 2 -1.54700074E-02 5 0.125211850 4 -6.40908927E-02 6 -7.88866077E-03 7 1.75104588E-02 8 1.05679268E-02 9 -9.05904826E-03 10 -4.98719793E-03 11 1.30498093E-02
 1398 1 11 0.00000000E+00 3 0.636100531 1 0.279038876 2 -2.69713625E-02 5 0.154156893 4 -6.89949170E-02 6 -7.79642677E-03 7 2.15424355E-02 8 1.29245194E-02 9 -1.06259556E-02 10 -5.59512153E-03 11 1.62205379E-02
 1399 1 12 0.00000000E+00 3 0.606350958 1 0.276017964 5 0.176434293 2 -3.68345641E-02 4 -7.16361776E-02 6 -7.16084195E-03 7 1.86345894E-02 8 2.15474726E-03 9 -1.29636908E-02 10 -5.82162570E-03 11 1.04350280E-02 12 4.43892926E-02
 1529 1 11 0.00000000E+00 2 0.658939660 4 0.275446445 1 0.104986005 3 -8.50841701E-02 5 -1.86828263E-02 6 -3.49601358E-03 7 2.57087476E-03 9 1.13674102E-03 10 1.71746723E-02 8 4.48116753E-03 11 4.25274223E-02
 1530 1 11 0.00000000E+00 2 0.696606278 4 0.255703002 1 8.87141302E-02 3 -7.49904141E-02 5 -1.71593018E-02 6 -3.57228029E-03 7 1.99582940E-03 9 6.41891907E-04 10 1.38561809E-02 8 3.60234268E-03 11 3.46023142E-02
 1531 1 11 0.00000000E+00 2 0.738445818 4 0.230573058 1 7.01501295E-02 3 -6.25034943E-02 5 -1.51231838E-02 6 -3.49197560E-03 7 1.44862046E-03 9 2.03226024E-04 8 2.75846035E-03 10 1.06260953E-02 11 2.69132722E-02
 1532 1 11 0.00000000E+00 2 0.784438252 4 0.199466959 1 4.91536185E-02 3 -4.71243002E-02 5 -1.25346519E-02 6 -3.21541168E-03 7 9.32031660E-04 9 -1.46909661E-04 8 1.94694195E-03 10 7.55392527E-03 11 1.95295382E-02
 1533 1 11 0.00000000E+00 2 0.833283484 4 0.162363663 1 2.60844640E-02 3 -2.80848518E-02 5 -9.41768847E-03 6 -2.72159767E-03 7 4.48530947E-04 9 -3.82570986E-04 8 1.16988667E-03 10 4.71177837E-03 11 1.25449048E-02
 1534 1 11 0.00000000E+00 2 0.878295839 4 0.121550135 1 3.56937735E-03 3 -3.56778409E-03 5 -6.03789184E-03 6 -2.06299033E-03 7 -4.99581574E-06 9 -5.04002790E-04 8 4.37616720E-04 10 2.18224665E-03 11 6.14245376E-03
 1535 1 11 0.00000000E+00 2 0.887711883 4 8.96743760E-02 1 -4.96352650E-03 3 3.31602208E-02 5 -3.70945618E-03 6 -1.60486507E-03 7 -4.79680952E-04 9 -6.18703663E-04 8 -2.09401158E-04 10 1.11563786E-04 11 9.27579764E-04
 1536 1 11 0.00000000E+00 2 0.817049325 4 8.48041847E-02 3 9.12468880E-02 1 1.93596426E-02 5 -4.29912377E-03 6 -1.88288197E-03 7 -1.04811066E-03 8 -7.10152148E-04 9 -8.98253697E-04 10 -1.33452320E-03 11 -2.28697248E-03
 1537 1 11 0.00000000E+00 2 0.711772263 3 0.161827654 4 8.88820142E-02 1 5.63476458E-02 5 -6.05966477E-03 6 -2.39670184E-03 7 -1.57393387E-03 8 -1.08449359E-03 9 -1.18398399E-03 10 -2.30073673E-03 11 -4.23004339E-03
 1538 1 11 0.00000000E+00 2 0.604580402 3 0.238348544 1 9.13662985E-02 4 8.92928764E-02 5 -7.77533464E-03 6 -2.81342049E-03 7 -1.94386183E-03 8 -1.33304694E-03 9 -1.38164905E-03 10 -2.91255536E-03 11 -5.42823458E-03
 1539 1 11 0.00000000E+00 2 0.503010094 3 0.318938553 1 0.120811418 4 8.38331357E-02 5 -9.22721624E-03 6 -3.10580176E-03 7 -2.09514285E-03 8 -1.43224734E-03 9 -1.50274264E-03 10 -3.23396060E-03 11 -5.99609781E-03
 1540 1 11 0.00000000E+00 2 0.409105688 3 0.402359933 1 0.143695891 4 7.26951808E-02 5 -1.03321997E-02 6 -3.31140263E-03 7 -1.97673216E-03 8 -1.35409494E-03 9 -1.58678263E-03 10 -3.32234497E-03 11 -5.97312674E-03
 1541 1 11 0.00000000E+00 3 0.486933917 2 0.323545486 1 0.160009533 4 5.67870326E-02 5 -1.08667882E-02 6 -3.47791566E-03 7 -1.54356728E-03 8 -1.07439701E-03 9 -1.68040430E-03 10 -3.23932152E-03 11 -5.39355259E-03
 1542 1 11 0.00000000E+00 3 0.569880486 2 0.246654660 1 0.170474097 4 3.74023281E-02 5 -1.02336891E-02 6 -3.65657709E-03 7 -7.55279616E-04 8 -5.73998899E-04 9 -1.83585077E-03 10 -3.05294758E-03 11 -4.30323603E-03
 1543 1 11 0.00000000E+00 3 0.646492362 2 0.178874210 1 0.176599488 4 1.62226688E-02 5 -7.14190630E-03 6 -3.90762370E-03 7 4.23423073E-04 8 1.60534124E-04 9 -2.11396790E-03 10 -2.84215389E-03 11 -2.76705110E-03
 1544 1 11 0.00000000E+00 3 0.709402561 2 0.121062666 1 0.180762365 4 -4.60070372E-03 5 6.88479340E-04 6 -4.31477744E-03 7 2.02311459E-03 8 1.14025769E-03 9 -2.59005534E-03 10 -2.70566135E-03 11 -8.68258532E-04
 1545 1 11 0.00000000E+00 3 0.749890625 2 7.43117630E-02 1 0.185789675 4 -2.27276534E-02 5 1.60491858E-02 6 -4.96397866E-03 7 4.07020887E-03 8 2.37084320E-03 9 -3.34235537E-03 10 -2.74785678E-03 11 1.29955937E-03
 1546 1 11 0.00000000E+00 3 0.763497174 1 0.193491995 2 3.87964062E-02 4 -3.67334113E-02 5 4.01363783E-02 6 -5.85124362E-03 7 6.57765986E-03 8 3.85272619E-03 9 -4.40764148E-03 10 -3.02513666E-03 11 3.66511149E-03
 1547 1 11 0.00000000E+00 3 0.754287481 1 0.203552812 2 1.28944768E-02 5 7.09517747E-02 4 -4.69425395E-02 6 -6.81317737E-03 7 9.54191480E-03 8 5.57423616E-03 9 -5.74462209E-03 10 -3.50707793E-03 11 6.20469777E-03
 1548 1 11 0.00000000E+00 3 0.730598450 1 0.214541405 2 -5.86737134E-03 5 0.104937106 4 -5.45912571E-02 6 -7.61537673E-03 7 1.29475333E-02 8 7.51887029E-03 9 -7.27248099E-03 10 -4.11718618E-03 11 8.92028958E-03
 1549 1 11 0.00000000E+00 3 0.699434459 1 0.225278199 2 -1.95878651E-02 5 0.139116079 4 -6.07275441E-02 6 -8.06058105E-03 7 1.67716332E-02 8 9.67172999E-03 9 -8.91839899E-03 10 -4.78967372E-03 11 1.18119596E-02
 1550 1 12 0.00000000E+00 3 0.663636506 1 0.228881299 5 0.167752907 2 -3.07667162E-02 4 -6.47110268E-02 6 -7.94252567E-03 7 1.52478516E-02 8 1.50615175E-03 9 -1.12131611E-02 10 -5.17651439E-03 11 7.68446876E-03 12 3.51007320E-02
 1551 1 12 0.00000000E+00 3 0.628437221 5 0.196693122 1 0.236399278 2 -3.84698063E-02 4 -6.90597892E-02 6 -7.34406943E-03 7 1.86628290E-02 8 1.91536359E-03 9 -1.30702564E-02 10 -5.80205256E-03 11 9.44311265E-03 12 4.21950705E-02
 1681 1 11 0.00000000E+00 2 0.629482329 4 0.323736757 1 8.20153356E-02 3 -8.10609236E-02 5 -1.96875986E-02 6 -3.32780741E-03 7 2.30268529E-03 9 1.51386438E-03 10 1.86745133E-02 8 3.70565359E-03 11 4.26451974E-02
 1682 1 11 0.00000000E+00 2 0.661986649 4 0.308964193 1 6.54401705E-02 3 -6.97214305E-02 5 -1.82709023E-02 6 -3.60619184E-03 7 1.74592342E-03 9 8.76995793E-04 10 1.50457211E-02 8 2.92750471E-03 11 3.46113890E-02
 1683 1 11 0.00000000E+00 2 0.696837127 4 0.289399892 1 4.72390838E-02 3 -5.54119200E-02 5 -1.63640324E-02 6 -3.75166186E-03 7 1.20833924E-03 9 2.82567111E-04 8 2.18975637E-03 10 1.15050972E-02 11 2.68657487E-02
 1684 1 11 0.00000000E+00 2 0.732732117 4 0.264783591 1 2.78666839E-02 3 -3.72910984E-02 5 -1.39569947E-02 6 -3.72604490E-03 7 6.85994630E-04 9 -2.31460232E-04 8 1.48628594E-03 10 8.14372208E-03 11 1.95071902E-02
 1685 1 11 0.00000000E+00 2 0.765951812 4 0.235852107 3 -1.40113188E-02 1 8.78597889E-03 5 -1.11507969E-02 6 -3.51966638E-03 7 1.71786698E-04 9 -6.35672302E-04 8 8.15161155E-04 10 5.06174006E-03 11 1.26788467E-02
 1686 1 11 0.00000000E+00 2 0.787143707 4 0.205747008 3 1.68740228E-02 1 -6.15501171E-03 5 -8.30295682E-03 6 -3.20015452E-03 7 -3.49101902E-04 9 -9.28030582E-04 8 1.84445773E-04 10 2.36975262E-03 11 6.61634700E-03
 1687 1 11 0.00000000E+00 2 0.778668284 4 0.181213856 3 5.93770556E-02 1 -9.58727766E-03 5 -6.15314161E-03 6 -2.95429840E-03 7 -9.00794112E-04 9 -1.15157664E-03 8 -3.84229003E-04 10 1.84324730E-04 11 1.68780924E-03
 1688 1 11 0.00000000E+00 2 0.728633404 4 0.167022049 3 0.116232499 1 3.28775286E-03 5 -5.26833208E-03 6 -2.93240463E-03 7 -1.48441445E-03 8 -8.66153627E-04 9 -1.34763902E-03 10 -1.42437662E-03 11 -1.85236405E-03
 1689 1 11 0.00000000E+00 2 0.649691403 3 0.185122252 4 0.158393696 1 2.65619215E-02 5 -5.28486911E-03 6 -3.02748499E-03 7 -2.03630654E-03 8 -1.25066715E-03 9 -1.48575136E-03 10 -2.49936501E-03 11 -4.18484444E-03
 1690 1 11 0.00000000E+00 2 0.560202360 3 0.262383789 4 0.148590252 1 5.18418252E-02 5 -5.65889571E-03 6 -3.09044169E-03 7 -2.47092708E-03 8 -1.52567634E-03 9 -1.53365906E-03 10 -3.13079054E-03 11 -5.60785318E-03
 1691 1 11 0.00000000E+00 2 0.470164776 3 0.345771432 4 0.134511098 1 7.44268373E-02 5 -6.20556436E-03 6 -3.08315479E-03 7 -2.71436456E-03 8 -1.66871096E-03 9 -1.50322996E-03 10 -3.40412720E-03 11 -6.29498204E-03
 1692 1 11 0.00000000E+00 2 0.383854538 3 0.433859706 4 0.115521580 1 9.22606438E-02 5 -6.94087753E-03 6 -3.02952575E-03 7 -2.70552817E-03 8 -1.65142224E-03 9 -1.43304712E-03 10 -3.39767709E-03 11 -6.33836677E-03
 1693 1 11 0.00000000E+00 3 0.525212884 2 0.303062350 4 9.20928791E-02 1 0.104649492 5 -7.85287004E-03 6 -2.97043636E-03 7 -2.38855556E-03 8 -1.44818891E-03 9 -1.37123582E-03 10 -3.18553159E-03 11 -5.80079341E-03
 1694 1 11 0.00000000E+00 3 0.617601633 2 0.228639364 1 0.111793160 4 6.52502850E-02 5 -8.63697939E-03 6 -2.94548878E-03 7 -1.71485147E-03 8 -1.03645574E-03 9 -1.36909762E-03 10 -2.84120534E-03 11 -4.74035507E-03
 1695 1 11 0.00000000E+00 3 0.706624627 2 0.161376223 1 0.114835598 4 3.65470760E-02 5 -8.17851629E-03 6 -3.00425454E-03 7 -6.40357262E-04 8 -3.98480799E-04 9 -1.48778269E-03 10 -2.44874367E-03 11 -3.22535611E-03
 1696 1 11 0.00000000E+00 3 0.782795608 2 0.102901958 1 0.116431221 4 8.51261709E-03 5 -3.44197918E-03 6 -3.25689930E-03 7 8.77832936E-04 8 4.82965552E-04 9 -1.82164239E-03 10 -2.13134103E-03 11 -1.35034882E-03
 1697 1 11 0.00000000E+00 3 0.829180002 2 5.63400164E-02 1 0.121224351 4 -1.49327498E-02 5 1.14387069E-02 6 -3.91912973E-03 7 2.88322079E-03 8 1.62834476E-03 9 -2.51899869E-03 10 -2.07583094E-03 11 7.52040301E-04
 1698 1 11 0.00000000E+00 3 0.834295750 2 2.35907044E-02 1 0.132586122 4 -3.10137328E-02 5 4.02806625E-02 6 -5.08949347E-03 7 5.40549541E-03 8 3.04863486E-03 9 -3.67458258E-03 10 -2.40758806E-03 11 2.97805131E-03
 1699 1 11 0.00000000E+00 3 0.809338510 2 1.64416130E-03 1 0.148302451 5 7.83340186E-02 4 -4.14697826E-02 6 -6.44847285E-03 7 8.43749288E-03 8 4.72825766E-03 9 -5.18490979E-03 10 -3.02614644E-03 11 5.34443231E-03
 1700 1 11 0.00000000E+00 3 0.770946383 1 0.164792940 2 -1.36514688E-02 5 0.118846633 4 -4.91813533E-02 6 -7.58465379E-03 7 1.19579239E-02 8 6.64413394E-03 9 -6.89639337E-03 10 -3.77353327E-03 11 7.89938495E-03
 1701 1 12 0.00000000E+00 3 0.727141976 5 0.155113176 1 0.175595567 2 -2.55609266E-02 4 -5.47140501E-02 6 -8.17681942E-03 7 1.16584869E-02 8 9.31869436E-04 9 -9.15068109E-03 10 -4.33251448E-03 11 5.29110152E-03 12 2.62027755E-02
 1702 1 12 0.00000000E+00 3 0.683959365 5 0.190357059 1 0.188293859 2 -3.40212546E-02 4 -6.02383800E-02 6 -8.19265563E-03 7 1.49813471E-02 8 1.26133149E-03 9 -1.11354310E-02 10 -5.06076263E-03 11 6.86115352E-03 12 3.29343788E-02
 1703 1 12 0.00000000E+00 3 0.642308593 5 0.221588328 1 0.199258611 2 -4.03915234E-02 4 -6.52281716E-02 6 -7.52879074E-03 7 1.86423250E-02 8 1.67135522E-03 9 -1.31455259E-02 10 -5.76535333E-03 11 8.52355920E-03 12 4.00666036E-02
 1833 1 11 0.00000000E+00 2 0.589580953 4 0.376546860 1 6.41912892E-02 3 -7.72835091E-02 5 -2.06565652E-02 6 -2.99184304E-03 7 2.06113071E-03 9 2.05965131E-03 10 2.04755589E-02 8 2.94802152E-03 11 4.30684648E-02
 1834 1 11 0.00000000E+00 2 0.614777803 4 0.368114918 1 4.83616553E-02 3 -6.48312792E-02 5 -1.93984862E-02 6 -3.50703928E-03 7 1.52445806E-03 9 1.25577126E-03 10 1.64980739E-02 8 2.28079269E-03 11 3.49233262E-02
 1835 1 11 0.00000000E+00 2 0.640272915 4 0.355662227 3 -4.88919020E-02 1 3.17004807E-02 5 -1.76692959E-02 6 -3.92231671E-03 7 9.99121694E-04 9 4.73142631E-04 8 1.65969413E-03 10 1.26000559E-02 11 2.71158945E-02
 1836 1 11 0.00000000E+00 2 0.664110243 4 0.338961214 3 -2.84002032E-02 1 1.50005780E-02 5 -1.54531207E-02 6 -4.18879557E-03 7 4.73244145E-04 9 -2.40041758E-04 8 1.07474450E-03 10 8.89563281E-03 11 1.97665226E-02
 1837 1 11 0.00000000E+00 2 0.682321966 4 0.318550795 3 -1.84125302E-03 1 -9.28299633E-05 5 -1.28215514E-02 6 -4.27585095E-03 7 -6.73567702E-05 9 -8.37430183E-04 8 5.16150380E-04 10 5.51274000E-03 11 1.30346119E-02
 1838 1 11 0.00000000E+00 2 0.688023746 4 0.296253860 3 3.28652337E-02 1 -1.07150730E-02 5 -9.99345165E-03 6 -4.19654464E-03 7 -6.39230129E-04 9 -1.28828455E-03 8 -1.87775604E-05 10 2.58298684E-03 11 7.12551316E-03
 1839 1 11 0.00000000E+00 2 0.672688723 4 0.274862796 3 7.80258477E-02 1 -1.33656897E-02 5 -7.31504709E-03 6 -4.01223032E-03 7 -1.25222339E-03 9 -1.58553477E-03 8 -5.24233736E-04 10 2.18626039E-04 11 2.25898367E-03
 1840 1 11 0.00000000E+00 2 0.632141173 4 0.255895644 3 0.134896904 1 -6.52961200E-03 5 -5.04433317E-03 6 -3.77859012E-03 7 -1.89342396E-03 9 -1.73435290E-03 8 -9.86466534E-04 10 -1.52563909E-03 11 -1.44128874E-03
 1841 1 11 0.00000000E+00 2 0.571143329 4 0.237813294 3 0.202729270 1 7.33757950E-03 5 -3.18050222E-03 6 -3.49613675E-03 7 -2.51382240E-03 8 -1.38845108E-03 9 -1.73977728E-03 10 -2.67189206E-03 11 -4.03290428E-03
 1842 1 11 0.00000000E+00 2 0.498772472 3 0.279694378 4 0.217810705 1 2.38567200E-02 5 -1.64020411E-03 6 -3.15448269E-03 7 -3.04178544E-03 8 -1.70669949E-03 9 -1.61851652E-03 10 -3.30029870E-03 11 -5.67230070E-03
 1843 1 11 0.00000000E+00 2 0.422395319 3 0.364125699 4 0.194069892 1 3.94049548E-02 5 -4.77049005E-04 6 -2.77734920E-03 7 -3.40239843E-03 8 -1.91064505E-03 9 -1.40944042E-03 10 -3.51065118E-03 11 -6.50831126E-03
 1844 1 11 0.00000000E+00 3 0.454808295 2 0.346371740 4 0.166086152 1 5.17541878E-02 5 1.04008104E-04 6 -2.41472200E-03 7 -3.52301681E-03 8 -1.96887646E-03 9 -1.16476859E-03 10 -3.40250228E-03 11 -6.65050792E-03
 1845 1 11 0.00000000E+00 3 0.550772011 2 0.272959888 4 0.134170070 1 5.97516447E-02 5 -1.69682040E-04 6 -2.11171363E-03 7 -3.33977677E-03 8 -1.85033691E-03 9 -9.38257843E-04 10 -3.06326756E-03 11 -6.18054532E-03
 1846 1 11 0.00000000E+00 3 0.650903106 2 0.203277305 4 9.90418643E-02 1 6.30062297E-02 5 -1.50235440E-03 6 -1.89151766E-03 7 -2.79426738E-03 8 -1.53128942E-03 9 -7.76519650E-04 10 -2.56711943E-03 11 -5.16544841E-03
 1847 1 11 0.00000000E+00 3 0.753035426 2 0.138035417 4 6.17416278E-02 1 6.18439019E-02 5 -3.69485654E-03 6 -1.75717054E-03 7 -1.83668209E-03 8 -9.91469715E-04 9 -7.24145619E-04 10 -1.98377040E-03 11 -3.66830360E-03
 1848 1 11 0.00000000E+00 3 0.850180745 2 7.86494315E-02 4 2.42426917E-02 1 5.80756292E-02 5 -4.71755024E-03 6 -1.75862550E-03 7 -4.17398667E-04 8 -2.13137639E-04 9 -8.54094629E-04 10 -1.41445722E-03 11 -1.77325052E-03
 1849 1 11 0.00000000E+00 3 0.912534714 2 3.13060395E-02 1 5.93314506E-02 4 -7.07796216E-03 5 6.12243172E-03 6 -2.31723185E-03 7 1.53123355E-03 8 8.41143192E-04 9 -1.42141711E-03 10 -1.17179460E-03 11 3.21417960E-04
 1850 1 11 0.00000000E+00 3 0.898799777 2 4.59929788E-03 1 7.61861503E-02 5 4.38986830E-02 4 -2.36685388E-02 6 -4.03444003E-03 7 4.08165716E-03 8 2.21749512E-03 9 -2.76957848E-03 10 -1.67116267E-03 11 2.36065337E-03
 1851 1 11 0.00000000E+00 3 0.850085855 2 -1.07912784E-02 5 9.24447849E-02 1 9.89081413E-02 4 -3.31617631E-02 6 -6.01479830E-03 7 7.19852047E-03 8 3.87011748E-03 9 -4.53935517E-03 10 -2.51815142E-03 11 4.51794872E-03
 1852 1 12 0.00000000E+00 3 0.795200825 5 0.138082579 2 -2.22176574E-02 1 0.117441185 4 -4.03791182E-02 6 -7.53256166E-03 7 7.93753471E-03 8 4.34152491E-04 9 -6.75998908E-03 10 -3.27178393E-03 11 3.26735433E-03 12 1.77974682E-02
 1853 1 12 0.00000000E+00 3 0.742127001 5 0.181076691 1 0.135772035 2 -3.06308456E-02 4 -4.74009775E-02 6 -8.40500370E-03 7 1.10732028E-02 8 6.73245871E-04 9 -8.86689872E-03 10 -4.12103208E-03 11 4.60975291E-03 12 2.40928046E-02
 1854 1 12 0.00000000E+00 3 0.692109704 5 0.219163284 1 0.151699722 2 -3.71196233E-02 4 -5.39499149E-02 6 -8.48290138E-03 7 1.46270171E-02 8 1.00079295E-03 9 -1.10207554E-02 10 -4.94060339E-03 11 6.07784325E-03 12 3.08354329E-02
 1986 1 11 0.00000000E+00 2 0.558706462 4 0.431024790 3 -6.10097013E-02 1 3.62427197E-02 5 -2.03850511E-02 6 -3.15824850E-03 7 1.33434392E-03 9 1.84741511E-03 10 1.82701349E-02 8 1.64195558E-03 11 3.54851931E-02
 1987 1 11 0.00000000E+00 2 0.574193001 4 0.426633060 3 -4.40342538E-02 1 2.15535648E-02 5 -1.88301597E-02 6 -3.87071981E-03 7 8.29811033E-04 9 8.46395968E-04 10 1.39533095E-02 8 1.14975171E-03 11 2.75762342E-02
 1988 1 11 0.00000000E+00 2 0.586455584 4 0.418446928 3 -2.21174099E-02 1 7.49761285E-03 5 -1.67393237E-02 6 -4.45101922E-03 7 3.13222990E-04 9 -9.98481555E-05 8 6.94624847E-04 10 9.82875749E-03 11 2.01709028E-02
 1989 1 11 0.00000000E+00 2 0.592500687 4 0.406211853 3 6.20663026E-03 1 -4.60294401E-03 5 -1.40818506E-02 6 -4.82334429E-03 7 -2.38236622E-04 9 -9.17663856E-04 8 2.57479463E-04 10 6.05867244E-03 11 1.34287085E-02
 1990 1 11 0.00000000E+00 2 0.588230908 4 0.390148818 3 4.26361598E-02 1 -1.29711265E-02 5 -1.08924676E-02 6 -4.92740655E-03 7 -8.45912320E-04 9 -1.53578247E-03 8 -1.79639144E-04 10 2.80972128E-03 11 7.52672227E-03
 1991 1 11 0.00000000E+00 2 0.569609463 4 0.370821446 3 8.87275711E-02 1 -1.59370825E-02 5 -7.27409869E-03 6 -4.73935809E-03 7 -1.51908817E-03 9 -1.90482812E-03 8 -6.25639979E-04 10 2.16699700E-04 11 2.62493663E-03
 1992 1 11 0.00000000E+00 2 0.534991741 4 0.348543912 3 0.145282820 1 -1.30052445E-02 5 -3.35853174E-03 6 -4.27683583E-03 7 -2.24330905E-03 9 -2.01019249E-03 8 -1.07490004E-03 10 -1.65578432E-03 11 -1.19366311E-03
 1993 1 11 0.00000000E+00 2 0.486485600 4 0.322983801 3 0.212007314 1 -5.45972912E-03 5 7.23733567E-04 6 -3.59962904E-03 7 -2.97073065E-03 8 -1.50609424E-03 9 -1.87738321E-03 10 -2.83467048E-03 11 -3.95223126E-03
 1994 1 11 0.00000000E+00 2 0.428561449 4 0.293564618 3 0.287840277 1 4.28593252E-03 5 4.79977159E-03 6 -2.80096754E-03 7 -3.63024580E-03 8 -1.88373355E-03 9 -1.56647165E-03 10 -3.41807376E-03 11 -5.75253414E-03
 1995 1 11 0.00000000E+00 2 0.365691513 3 0.371557981 4 0.260062039 1 1.37986876E-02 5 8.60275328E-03 6 -1.99543778E-03 7 -4.13965574E-03 8 -2.16613244E-03 9 -1.15642685E-03 10 -3.53658176E-03 11 -6.71874592E-03
